"Name","Guid","SharedSoulGuid","Position"
"nebakovObrana_attackerGroupF_5","baed5536-a6c7-44a5-ae5b-37f71f65ef0c","2d42156f-d366-4fc8-a84b-8c88265cc438","0,0,0"
"utokNaNebakov_valley_deadAnimchar_29","78b71917-7f32-4e7f-a2a2-d0f2339fec1c","08b6d123-1df4-47d8-805e-5fe7204d3650","0,0,0"
"ttro_dog_1","a142626c-5f01-4fa0-bc22-d98ff4db2bf1","da06a8e8-777a-45f0-a763-9d16a2cc4892","2390.272,2629.6479,200.3658"
"utokNaNebakov_valley_trackviewGroup2_friend_3_rec","bad83ae1-14e7-46bf-9013-9729257c7f93","aa859d0d-ecca-4afa-afee-85e4e50571a4","0,0,0"
"utokNaNebakov_valley_deadAnimchar_36","a7ccc2ad-2eae-4893-a567-474458b0c5f1","aa089e7f-8be3-4e3c-8db6-7e0bcadc79b0","0,0,0"
"nebakovObrana_attackerGroupD_3","3b96034e-6ecf-4e56-b652-380050abcfe6","b276068f-7653-47f1-93ed-3e33dac25ebc","0,0,0"
"tvid_dog_1","7a4216c3-335a-4a4d-8c61-df2615cab725","ee01d728-1534-48bd-81ab-503404d69dc6","933.42389,2590.728,77.792397"
"tzda_dog_3","b5461094-68b4-47f0-8b77-a665fbc318b6","00000000-0000-0000-0000-000000000000","2028.603,1518.6121,70.019859"
"vezniNaTroskach_tapo_soldier_35","18d56e9d-ba92-4fc7-9278-b0b8d0c1340a","6c6cc3d8-1205-469d-9db0-2e072670eeba","0,0,0"
"tapo_kasparBandit_1","48ce521a-81c6-47b1-a7dc-060e9a6044f9","f68d3cf8-f25f-44cd-8db7-4735250fcd33","2819.3552,2611.6243,117.43767"
"utokNaNebakov_komoriHorse","ba818fbb-74db-4c9b-b553-97092defd0e3","6ed42e9e-f709-4e89-bdba-d1579c0de842","0,0,0"
"nebakovObrana_beforeBattleMeleeGroup_20","9b6ff704-9f8d-4520-8e62-379298550ec4","00000000-0000-0000-0000-000000000000","0,0,0"
"utokNaNebakov_hankoHorse","ba2eb208-179c-4a3b-984c-e6dfaf0ee44d","01704b71-475d-45cf-8ee7-8fd0413a5031","0,0,0"
"ttac_woman_1","4c231142-ecf9-8dee-e7fd-852f47b98bbe","4da264bb-0386-91f2-4860-1dbf4476fd8e","1995.173,2489.9641,115.3274"
"nebakovObrana_attackerGroupA_ladderGuy_2","0698cdd9-daf1-40bb-9649-f1b5d33d8f2b","63702600-ce6a-4040-8a52-876ecb72933a","0,0,0"
"vezniNaTroskach_tapo_soldier_54","1c4edffe-285a-4f6e-ab53-9faceb11f22b","09ed3454-edc4-461e-a54d-2f7a4b1abc4d","0,0,0"
"tneb_kecal","2177df5b-22a5-4275-8906-b046c07b9bf8","a1c017eb-2949-4527-9903-ed809c43340d","0,0,0"
"utokNaNebakov_valley_shooter_6","b9a0c2b2-c71c-4ee8-a19a-4e417918f43e","dd5f78b0-331a-48a1-a276-4bcda2e1948f","0,0,0"
"vezniNaTroskach_tapo_soldier_52","93ab9374-5f02-4d0b-afbd-6868a0f58182","9a92e880-9542-4d16-bb06-bab6372c9cf4","0,0,0"
"tvez_man_18","4db5947f-5e0e-f227-92f8-4e2e8c09aba8","48577a1e-5c4e-b44d-d5c9-c24374cacfbb","917.17047,2001.3447,14.463313"
"utokNaNebakov_valley_group8_enemy_2","0e5e71dc-8a6f-41b8-bffe-21cfc0929d05","0cefd42f-4608-4b5b-abf3-ad4df657af0d","0,0,0"
"bohutovaVlozka_eriksCompany_man_18","b8bb9fe3-2977-4ed4-b668-5d7b2e9aee69","4e22013f-b89b-4647-8e23-c26cbb297914","0,0,0"
"tneb_kuba_dog","4877ac02-44fb-40f8-6fff-6391289708a7","2b05302b-74ed-420c-8991-8432fcb0918f","2111.126,1336.027,14.99863"
"prepadeni_bailiffsGroupSoldier_6","b8772434-cfcb-48a3-8bbc-4f456f360450","91d9e762-9f0d-48e6-afb9-b6fb22928598","0,0,0"
"ttro_closedCastle_trosky_12","32f48f7e-279a-4f07-95ae-4f79db7196c1","2acc0538-4411-4f86-9406-eb8caae44d45","2542.917,2618.6201,182.06081"
"vezniNaTroskach_tapo_soldier_22","b82979ce-d207-4db2-9183-66d0f1608c75","e4e99f43-b05c-4e9e-951a-d8518683585d","0,0,0"
"tneb_ance","4f3ec561-0a89-b680-9ae2-7bc98583b0b8","4234b689-b5e6-2766-006e-3325a40e50bf","2111.8689,1341.4496,14.903369"
"tvez_lovciPokladu_man_2","b8257cad-d9cb-40d3-b18b-6cbd9bca8714","b960ce0c-2f31-4568-a9fc-4c0072c19e52","1289.577,1978.3621,62.390572"
"nebakovObrana_attackerGroupB_9","b81ef9c1-e610-4788-b050-c6ed008a3b3f","8ef2d763-61e7-4a94-9ec4-51743ef51db0","0,0,0"
"nebakovObrana_attackerGroupC_5a","4a20f989-847d-4109-8f14-f626ad6d7fb7","8c5e572c-982b-499c-8e58-cde5f8c936c2","0,0,0"
"utokNaNebakov_valley_deadAnimchar_90","b7ba74d8-5863-4c15-b394-c76be73ad294","6ca94c64-56fb-413f-82bf-e17700f2047b","0,0,0"
"utokNaNebakov_feast_group2_animchar_7","b6ca19c3-8c27-457a-a859-124ec8a3fe4b","516ae148-28ad-4106-968e-9c8b0c28a8ce","0,0,0"
"hledaniPsa_secondPack_wolf8","656f3c2f-f7fb-45cb-8b17-2c3e91cef596","20604096-9e19-430c-89d0-d632571fb763","0,0,0"
"tvez_zizkaGuardPOI_1","b60c28da-2224-4c8b-8ab5-e745afa35477","3134b67f-db9a-4560-98dc-fa55f92c90f3","715.06458,1958.939,41.667912"
"utokNaNebakov_valley_archerBehindCarts_4","b46b9588-752f-4e8d-b6a4-f7e293d53cdc","7b9f98ce-d2ee-402e-989c-2879f807d975","0,0,0"
"utokNaNebakov_valley_deadAnimchar_83","550e9f9c-d11f-4578-8238-768f7d2a2143","42111b22-6845-4058-b292-5f479db40e8b","0,0,0"
"dummyWanderer_horse_4","b3f3068b-af0c-43d5-961a-6c82c1713f7f","cbf66ef7-8666-4e13-9204-439518baeef6","27.36907,1249.571,83.949997"
"utokNaNebakov_valley_group7_enemy_1","b3da680c-e356-479d-906e-b9375774eaef","8dfe96f5-c761-4992-916e-5d5307026038","0,0,0"
"tapo_kasparBandit_7","3f994382-3527-4796-91ea-52a31d2da148","8cb3658f-5c3b-4888-8ab7-cc2c28f4f939","2822.7075,2606.97,117.37865"
"vezniNaTroskach_tapo_soldier_33","ad59fa28-73d3-4a2e-b6ae-a3e467c61dfb","e4c38fd4-53e4-42b0-b77e-d5bc56fbd857","0,0,0"
"ttac_dog_1","b3d41527-1780-44f3-9fc3-34570712ffca","b007c026-b61f-4eb8-bbb9-a8ecdca1c355","1880.1082,2303.6511,63.89896"
"tsem_horse_1","b1090ab6-72cf-4607-8b10-a86cf90a663f","c735965b-39c4-45b4-9faf-684ab9729f10","1580.269,1510.2,73.066917"
"utokNaNebakov_valley_group6_enemy_3","ac19ddcf-fa8d-4709-bf25-9de08b925d9e","b0a9b4f5-dc27-4001-abcf-d815230f6355","0,0,0"
"vezniNaTroskach_apolenaHorse16","8e631c8a-ee92-4ded-8c07-486b77ccfe6b","98e81714-78a8-4ec4-b958-b9614318e617","0,0,0"
"dummyWanderer_horse_8","b2ede72b-2af7-4278-a558-36699fd75e58","af0b92c7-4bbc-4813-9fed-a66fc69be34d","27.36907,1249.571,83.949997"
"vezniNaTroskach_tapo_soldier_46","3e4f6bc0-3a70-44bb-929e-4b4c7b60f6ed","4344dbb7-12b8-47f2-bb20-28d0b4bb8a60","0,0,0"
"nebakovObrana_beforeBattleRangedGroup_1","b2780b4d-e1a6-4ed3-918d-703f595e2af0","c7db63ad-d3d4-46a5-b05d-ddb1ffdf4585","0,0,0"
"vezniNaTroskach_tapo_soldier_7","1b4887e3-b251-4fd4-bf83-0b2d60063cdd","05d18b58-5921-47e5-ac35-114bb43d79b9","0,0,0"
"ttro_closedCastle_trosky_4","69957a4c-12fa-4cbf-b056-61efd243e827","5cdcdd2c-2e2c-4308-9cc5-f8734c4f6bd3","2542.917,2618.6201,182.06081"
"utokNaNebakov_valley_deadAnimchar_10","b0eb3588-eee7-41ea-a4a8-6e3d8062814e","c8327da8-a849-48f3-a27a-cac6e2ce0fe6","0,0,0"
"utokNaNebakov_valley_deadAnimchar_70","af89484f-5823-41a5-8713-e9d71f70cfdd","40952745-80e2-4523-8760-41e6ba5c4780","0,0,0"
"ttac_woman_6","ad824da3-bc5b-4aa1-95a8-974844c339a4","045278c0-ce8f-4133-93cb-bfe4d8f27c79","2008.8893,2491.6582,114.77732"
"nebakovObrana_beforeBattleMeleeGroup_27","736492c2-d9b2-4a74-ba46-085cbef4da04","00000000-0000-0000-0000-000000000000","0,0,0"
"animal_roe_deer_buck","af840056-fec4-45a9-b5f2-119db62bbb96","6aba275d-cb17-4d5f-b46d-c9c2ca954aba","124.7359,3825.7939,85.999168"
"tpod_dog_3","1c2bd7eb-26ea-4b10-9620-e17e3cb852c7","61e0b904-3cc9-433c-8c5f-8614067dc8b4","1069.436,1231.256,25.4154"
"utokNaNebakov_guard_3","af1d6b81-abd0-4f6b-a079-6090cd71ad25","5d734255-9396-4ae6-a0fb-33be3cd7b36a","0,0,0"
"vezniNaTroskach_tapo_soldier_36","a69b63cc-db14-4a11-b673-6d0fab8e3b54","c1b657a5-64f7-4a16-95ff-71897c1425d1","0,0,0"
"ttac_dog_4","aebef954-2b57-474d-9b63-3e217c2756f8","a54a3ea0-2fec-4770-8269-1aedd3b2d85a","2003.231,2486.3921,115.2673"
"tapo_kasparBandit_2","48cdc5dd-8d27-424d-86f8-2173d541e33e","72265cd6-8c3e-495a-ad16-599b429a2a9a","2775.5532,2667.8711,121.30419"
"socky_coachman","89581f1a-f90b-47d7-895f-ff3e9328f0ef","bd147642-0863-4016-a22d-c81c7934dbf1","0,0,0"
"ttro_man_12","47938c88-5c13-677b-4998-d3ef7a58939d","469cd38d-dd8d-be17-5319-8986eabd2292","0,0,0"
"nebakovObrana_attackerGroupC_2","ae167e85-b815-450d-b495-9d5a8fbf3658","21802628-fcb0-45ef-9717-f7ec3a0afab2","0,0,0"
"mucirna_vypaleniSemina_man_6","ad552e02-6bb2-4071-9671-3e2e72ccac19","d8384c03-2ea7-4f11-9b3f-cc31bb1b1b57","0,0,0"
"prepadeni_banditWithTorch_2","a099e0c0-0f19-4b1d-9f8b-333a881df10a","44cc1f96-936f-441e-9dce-7930cbe64d6e","0,0,0"
"vezniNaTroskach_tapo_soldier_12","ad2ffc1b-0c50-46f2-a44b-28692f22d267","87a9387b-d117-433d-91c1-2b25a4a97628","0,0,0"
"cow_static[animalcare/cowCare3_1d09b7a5-863e-4857-bdc0-6ade187aea48]","ac9e754f-af87-402a-90d1-71bebbe6253c","979a19e2-6bfe-4878-b9d1-84a20bbfd83c","2234.8452,1981.4366,100.69486"
"ttro_man_70","9bb4d7ad-c18b-4ed2-9e4e-0ad090e22af1","070049fa-81e4-4eca-8a0e-424194f7d0ca","0,0,0"
"nebakovObrana_attackerGroupB_14","50a2b36a-e25a-4783-86ce-45ad269df6e1","6b51bb39-446f-47c2-abf3-eee453e4a41b","0,0,0"
"utokNaNebakov_valley_shooter_11","ac2e4d6c-a615-478d-abc1-bf5d2da9760b","b950188b-3827-4fd6-ac02-c00c69df02be","0,0,0"
"nebakovObrana_freeRanger_4","abf56652-1a94-45ac-ae2d-fa4fd101e873","ad0aefc2-518b-4329-8848-615eea6c8afc","0,0,0"
"ttac_man_5","4bd9408b-553f-c017-7bee-abafb775cdbe","46e227a3-466c-bce5-4e13-1bd8d1ccc78e","2004.512,2532.6492,119.7746"
"utokNaNebakov_valley_trackviewGroup2_enemy_4_rec","abe21ca4-3bc6-43d6-b620-91d72fc34ad1","20d14d13-7816-4902-b14b-2e0f863f37ec","0,0,0"
"ttro_man_48","aba25a18-facb-4c34-b272-bc8b34b41260","b9685bd7-49a0-4b4d-b490-a90dbf529369","0,0,0"
"utokNaNebakov_valley_group1_friend_1","95dafff5-2401-45bc-91ee-dc21a543d81f","def38e48-4468-4aa2-96e5-31a08cdb4236","0,0,0"
"dummyWanderer_horse_3","aa9dfc6e-b136-478a-8360-ba8227285da7","c0852076-1b04-49f7-9981-c37504b86db3","27.36907,1249.571,83.949997"
"utokNaNebakov_feast_group2_animchar_14","9f9bd1c5-4eba-422f-843b-89419ad5330d","954074e6-6ead-417c-a341-022d00e6c51a","0,0,0"
"vezniNaTroskach_tapo_soldier_5","9456d9e9-e839-4bbb-a187-9094a6b8ebe5","ee71cac1-ca7b-46af-afee-94cc37fa0d2b","0,0,0"
"ttro_closedCastle_trosky_6","7a070acf-775a-4314-946d-ad9dfc73655d","ba56ffb8-493d-4545-9dcb-9c81b1fc2fc9","2542.917,2618.6201,182.06081"
"utokNaNebakov_valley_deadAnimchar_12","aa271fec-39c4-4963-a3a8-4e1887639b39","3a455908-9dff-4978-bc8c-1c3241aebf5c","0,0,0"
"vezniNaTroskach_tapo_soldier_37","a950d37d-081e-44a5-b7fa-393254d10e87","6045a58f-4b6b-4ecb-b275-c014d74d2867","0,0,0"
"tapo_kasparBandit_3","4dcf37d4-5b72-49b4-a65b-8731e0f6853a","a5ce0f0d-de81-4722-a782-ca7a050a6118","2817.5371,2587.3142,116.61458"
"utokNaNebakov_guard_7","5ee39239-cf99-4396-b940-43d9794f0664","f0a63133-ec35-434c-a04d-67cb3c4768ab","0,0,0"
"vezniNaTroskach_tapo_soldier_41","32978c20-46a6-45c7-8127-461893246e6d","3667be98-01aa-44e1-9097-eeb282b3c099","0,0,0"
"nebakovObrana_beforeBattleRangedGroup_6","a8fd0e0f-a2bd-4b8f-b151-5c0bc097725e","941ea65b-a5f2-4da0-83ee-734a79f3de0f","0,0,0"
"dummyWanderer_horse_10","756b26a4-abea-4468-9f89-8b3147c2d087","39bb386d-f3ca-4347-b891-2e588f6682cb","27.36907,1249.571,83.949997"
"tzda_woman_1","4a927dde-44b1-2b06-5cf9-e69cbcd490bd","450fc04c-4a9d-a6c9-0af0-dc60678c39a9","2434.3857,1728.3405,89.463463"
"nebakovObrana_freeRanger_2","a8dd372b-6933-4275-bd12-bb938de8c3c6","7713259e-5308-4da8-bd89-7deb5324104e","0,0,0"
"tvid_man_3","4518ea60-388a-5535-8212-32f07c64659b","48ea5c5c-fcbb-6a90-be4d-8b7f7ad6a4ac","929.66309,2587.6208,77.898674"
"ttro_man_18","4a798062-e76c-e501-d709-82a752853c84","4498e7ac-e4f5-034a-e55a-6e1f0710a3ad","0,0,0"
"tvez_chramosta","47a9d64f-b987-6c22-1163-29b9a53db4a1","462b2176-83ba-d089-dec8-a9f838915b9e","1034.6222,1870.0477,30.319439"
"nebakovObrana_attackerGroupC_8","a8d81110-b006-4b37-bbb4-772b7502efda","3bf2580b-e989-452a-bca4-246ee78b5042","0,0,0"
"tpod_man_9","a8bdc126-d17f-48a5-9550-a78a4946af5e","42fc341c-c2c7-4c87-9588-8891daed4a62","1019.05,1287.025,35.70845"
"bohutovaVlozka_bandit_8","a89461b9-3699-486d-8280-ce6d84f293d9","578c1df1-66b7-44aa-9c0a-22ecaf5b8597","0,0,0"
"utokNaNebakov_valley_deadAnimchar_86","a6a866f3-edfe-4a95-9792-04234761d784","65f13fc3-59ea-41bc-9aaf-3cd8f3d37188","0,0,0"
"utokNaNebakov_valley_archerBehindCarts_1","a838c95b-40b3-4bf7-a83d-16913c56c7a9","b736af6d-f5ff-495e-9ac4-0cdd973a42b4","0,0,0"
"tzda_woman_3","4132392b-5371-adbb-fbac-d537fec5e8ad","4d68b874-3197-ed05-058c-844048becaba","2041.9966,1520.2056,70.116501"
"prepadeni_banditArcherOnHill","a7e6645f-4e2e-4c6c-8873-6cf0deee6af8","207e2763-5520-4524-9eea-e0f66a8a15d1","0,0,0"
"zbranePanaSemina_moravak_4","a7c38b35-c485-43ab-af43-02b8a4898274","1091ffe1-23df-4878-abca-6359fd9a09b9","0,0,0"
"ttkc_prasta","4bb02099-e3ec-d55a-1ef9-27cbfbbc12b8","49613399-1d12-88da-430f-bee7ff37da85","2449.6421,1928.762,102.4385"
"animal_cattle_bull","a7966b1c-39c3-475d-b7ca-8c3d196c0f72","34ff3a75-2185-4ee6-ab03-6cef2ed8279f","133.07919,3826.7661,86.091293"
"prepadeni_bandit_2","4d094502-004a-4a09-8d9d-be44d124c04b","ad8badea-6e53-49c2-bee0-ace1c3dd73f4","0,0,0"
"tbuk_man_1","43ac96f6-34a5-491c-1a9e-554a95bde89b","4785bfd4-e3c0-d465-7ffc-dba1c0704f93","1850.0371,2971.1218,60.403419"
"utokNaNebakov_valley_shooter_23","a717ec4a-74ef-41a9-9af3-83d835553eb8","81c9ddb3-72e7-4f30-b57a-c1d342d32ce5","0,0,0"
"utokNaNebakov_valley_shooter_4","2ce4abf2-d498-460f-8d75-ad8135f13797","36f3bd4b-70aa-4db8-9247-bf509429bdda","0,0,0"
"vezniNaTroskach_tapo_soldier_56","a6fbed24-51cd-44de-9370-5ba626f33006","ae04706c-2416-4ad3-aeac-8e4be0ed04eb","0,0,0"
"ksuc_nomad","0ee7fce1-98c2-4c16-b478-00df2657b5a7","0ee7fce1-98c2-4c16-b478-00df2657b5a7","0,0,0"
"ttro_horse_8","a5b6b145-fc2c-4159-9659-3721d4b873c0","b6e46aed-bd04-497a-8a93-affe566a95c9","0,0,0"
"ttro_woman_14","a4212e87-acd8-4331-85a7-1d0146972009","db0d1d1c-cddc-45d0-a18a-ddf9ed5a7dad","0,0,0"
"ttkc_dog_5","482b8547-0ae1-462b-a3e4-540302039517","42eea1c3-432e-453e-98fb-8fd492203710","2449.634,2015.5121,112.63773"
"nebakovObrana_attackerGroupC_12","a3b6eff2-5ca6-4f47-bf76-b61224af578f","eb19fffa-be6f-477e-97ad-f6cb79f92570","0,0,0"
"vezniNaTroskach_tapo_soldier_38","a389c5be-2e52-45d9-a239-4cfc0e70b9cc","12a45462-baa7-4056-9861-2ffded099917","0,0,0"
"tapo_dog_1","2deaae1a-a8ec-4a1a-9885-bbbfb19f16c8","c16da5cf-3a03-417b-90b9-5a6c4ebdb853","2815.717,2056.6379,112.9862"
"ttro_man_39","968a59fb-57c3-4695-a618-0faf101cfa89","30a723d4-3cd1-424a-bede-80dec9d9d82f","0,0,0"
"rasuvUcen_mountedPatrol_horse_1","a2df5c53-f2f1-4d9f-a824-4abdf83996c3","cb9604b7-4ea9-46a1-8103-608bffc0feb3","0,0,0"
"utokNaNebakov_valley_deadAnimchar_68","6abe3666-2564-4bc7-89c3-10196d5e2557","6904228d-0fa5-4d0f-823a-da67a2917321","0,0,0"
"ttkc_man_21","a1c11221-3fe9-42f6-8540-4d18606fc7c0","4b6c199b-bd9a-4965-969c-1161c2718597","2309.9946,2069.1526,113.7077"
"utokNaNebakov_valley_deadAnimchar_4","a13051fb-b8a4-4146-8111-8bf53056b8b2","88bdd991-b464-4222-8fa1-d464e290d0a4","0,0,0"
"tneb_horse_11","9fb4dd83-cd1d-411c-b2e5-aacc80fc790a","8a530596-e335-4063-9073-eec60b75f9e9","1946.6649,1155.8741,53.25539"
"ttro_man_57","91deeb48-d1f0-45fb-bf40-3f1304c117d1","498745e3-da61-4ec8-929e-22ac381b7896","2404.1941,2482.709,170.93851"
"hledaniPsa_firstPack_wolf1","95128d20-91a7-488c-ab4c-aa78be8d6a10","4b8526ef-65af-472a-8f5f-e2e2b8392a86","0,0,0"
"animal_boar","84e0b635-70e6-4a8b-8f91-acc886a7a394","9988bac0-35be-4e4c-b1af-2fc16c4168c2","135.399,3832.175,86.100021"
"ttro_jitka","9e57c996-f703-4b8c-b964-8aeb7e84e663","dbddda67-12e4-40d4-9ffa-7bd8172bb586","0,0,0"
"ttac_manka","4a0d5316-09d1-53f9-12e6-ea1d2f62ac96","47860a6e-ef3a-a421-17c6-fa2102bf8b9b","2027.5833,2529.937,119.98927"
"tkrc_nezahrabaneMrtvolyWolf_1","9db19e44-b471-4108-8053-160f44435b0b","105fb9c9-b575-40d2-8edd-75006cc4ca82","1081.7371,2246.6279,39.42812"
"ttkc_jakes","4f4664ee-9ae5-9ca1-c8f3-27f8fc8dd8bd","4d4699ef-fa37-de5a-20b4-6fc947fc7585","2302.0645,1959.0531,98.691475"
"nebakovObrana_attackerGroupF_2","9d94dfe8-85f8-4019-a34c-3c1c9b61a90b","9a6d7831-c3c0-4be0-94b4-db1368fa4f25","0,0,0"
"tneb_man_27","9d4747ac-acc3-40be-a73a-e4e703c79d47","c5cb5aad-c749-4fd8-ad93-7d1e57d288a8","1939.66,1176.3008,51.928967"
"tneb_kuba","4b2f48a5-2f8d-d376-19d4-6609a7e913a7","41684b98-1e73-79fa-0e75-74907775f6b5","2124.0491,1314.71,18.40344"
"tvez_bibrek","441d09ad-490c-8229-1e72-3adbe348a288","4bc10425-171d-37c4-4c5b-610024423fba","1018.0443,1864.9479,30.230402"
"bohutovaVlozka_deadman_8","9d158926-19ee-403d-bec0-70cc8bf49116","cb6cdb93-2963-4b5a-a409-b6736aea21f1","0,0,0"
"tneb_man_31","4fc83dd2-86de-416d-b729-48e996a38c80","ec1d497f-458c-429f-97ce-895696837933","2147.281,1704.3417,59.564785"
"utokNaNebakov_valley_group5_enemy_1","9d0eaf6b-1e61-4be6-a8b8-75b7fdda39e3","54a9e8a9-75b3-4235-a6ed-73dd783cedda","0,0,0"
"ttro_man_15","4c49649c-d32c-3340-65cc-6419166532b1","4a0e638f-9cb8-d2cc-0fce-d4be682de2a4","0,0,0"
"nebakovObrana_attackerGroupC_5","9d0389fa-0055-4ef8-8158-952fb9834608","c8ff82c5-b679-42bd-8f47-af4fa6e29ef1","0,0,0"
"ttkc_woman_13","9b6e764f-d190-4228-b54f-f9733ae59f61","fa6e1ed0-938d-45dd-91c7-c57847c12e48","2382.5962,2044.0753,109.82767"
"haste_horseEarlyGame","90ba5ab7-68d0-4859-925b-6ab740429a03","1f8e6bfb-fbff-494f-8bf8-a37bb75c12d0","0,0,0"
"animal_roe_deer_hind","9b27faf5-f0d6-46e8-8cb0-b515b001e324","44568aec-c7f1-44af-a154-ac832ff7c1c7","134.57919,3829.311,85.923012"
"tvez_horse_2","99f1ea5a-35e1-491c-ad8a-6d2d3e555cfa","2f91a84b-36ac-4980-8343-90f9634004e2","1024.686,1866.999,30.76013"
"ttro_panna","4bb00245-b3f1-cffb-b176-9647b3c307a9","463df03e-7d00-551e-9ffa-cc55f05ebbb4","0,0,0"
"prepadeni_bandit_6","916cc800-29f3-4287-ab21-28fa8afe8b6b","23bb6a94-5d00-4936-8345-e9243b60ffdf","0,0,0"
"prepadeni_bailiffsGroupHorse_4","978f1a4b-9fbe-42fa-887b-47f1d4e8061b","a0546ca5-5cc0-45ab-8822-fdbf5f74ef26","0,0,0"
"tneb_man_29","968e7395-d796-4d85-86b7-ad4832b4ef1a","9f5fcf3f-cfe7-41f4-996e-2b1c0fe25467","2191.7197,1330.3218,49.984592"
"utokNaNebakov_valley_deadAnimchar_67","95f0ceff-8dcf-4660-872a-03d011b74b71","ff1d74e6-7375-4f51-8a86-4ee14ddecb9c","0,0,0"
"ttkc_man_6","4d000402-aeb6-3292-b054-1d4d5389cfa1","4fb10fe9-4134-6f7c-6339-3c2fb2212fad","2358.4297,1953.6637,95.95192"
"tsem_sukHorse","95e6fcb6-4d27-467a-b799-c1aed0166fba","08cf11e6-1786-43f1-84bc-17f9084c912e","0,0,0"
"tneb_zizkaHorse","79d4ce5a-4b77-4109-b963-fedb41730717","4dff075b-4097-45bd-8f07-e152e6cd0621","0,0,0"
"utokNaNebakov_valley_deadAnimchar_87","947acf3b-40bb-4068-9063-ebfe7f0fb31c","0f200444-5f4a-4313-ad2e-8636a5b8c889","0,0,0"
"tkop_vrahBandit_3","933333e3-c2d8-4358-804a-eb054bd39fa9","ce548f6b-c280-420d-ad8d-a3c216b470a8","2712.8081,2767.1279,128.4619"
"bohutovaVlozka_deadman_7","92f2ef44-1b38-44a2-a5a9-b1df66cee743","309e0aa6-1f6b-4f62-86d1-75d04a7f8d91","0,0,0"
"kocovnickaCest_wolf_2","92c3c7ca-12b2-4a46-bdda-2860362f29cd","600094a9-cbae-4c19-a597-57474a1e3d44","0,0,0"
"nebakovObrana_freeRanger_1","913a80ea-b171-4b85-b1f8-678bc99e4e83","71babcf1-a626-442c-85d1-48dc83705ce2","0,0,0"
"ttro_bergov","4be25533-2725-37f7-b9fe-0b9df3f851ba","4be25533-2725-37f7-b9fe-0b9df3f851ba","0,0,0"
"cow_static[AnimalCare.cowCare2_86484ccd-1673-4d84-8ecb-c8f779264dea]","90ffc586-81c9-4e58-9508-4bf34b973b29","979a19e2-6bfe-4878-b9d1-84a20bbfd83c","2454.561,2027.661,112.6"
"bohutovaVlozka_bandit_3","907d69f4-d837-4308-9411-a16e04353c0b","11c514e3-1c7c-40de-8011-318192937d41","0,0,0"
"tneb_horse_13","901a39b4-f861-4a41-8847-8818d22071d3","15d2a91c-f952-47a1-9575-2b6afb5019cb","1939.762,1200.293,51.56514"
"tsem_man_20","4163bd6b-6769-03fb-d7c4-69f6f4e6ccab","46bddf6a-b5e6-75ea-c278-97d5b9dcd1ae","1445.1798,1576.6481,66.468208"
"zbranePanaSemina_moravak_3","8f672de0-0f69-4f7b-a049-31008351bcd4","109a2a1e-bc28-45df-abfe-f8eefdbd8a80","0,0,0"
"bohutovaVlozka_bandit_7","8ea0aafb-6dc7-4459-bad0-1bee2ddc001a","8ee2d64c-d31c-43a7-b17a-d12ad5d5d3a4","0,0,0"
"utokNaNebakov_feast_group1_animchar_1_rec","8e7c9371-4c66-4f9a-bc5e-6dc5f216cc15","a2b9b66a-19f7-4b82-ae20-9f01ddcbce70","0,0,0"
"ttro_man_56","5be7f8a4-fd7b-497a-90d4-9127228b3915","1f043dfb-6206-4312-b791-1ffbeacfd7c8","0,0,0"
"tpod_horse_4","8e69325e-537d-44cc-9e41-d0a5a3e0ca10","36944f02-71d5-4d28-a735-6e63b96ef30d","1128.7925,1361.146,12.275524"
"tzel_rowdy_1","43216305-8280-92cb-d833-954a53ef3093","4e81e146-75cd-3c12-5e25-30dc13b5559e","1536.757,2240.429,15.527869"
"ttro_man_13","49e4b181-5c80-81f4-6cba-e6bc2c8a87b8","4c021359-e8fe-3b73-3f51-7e34347f6e90","0,0,0"
"nebakovObrana_attackerGroupC_3","8e1ae1e4-b806-4c44-b2a3-5aede331d678","118d63f8-f7f0-42e4-af32-7c7a0301716e","0,0,0"
"nebakovObrana_beforeBattleMeleeGroup_1","8c073b6b-7ad8-4054-92dc-f33ce30795d1","00000000-0000-0000-0000-000000000000","0,0,0"
"poustevnik_arn","8bebbb18-20a4-485a-8d42-16cd440920a3","daf5dccd-7c3a-4dea-8ea5-5724bd30381c","0,0,0"
"nebakovObrana_freeRanger_3","5f7e0771-2c2f-4b0e-a15c-9ab69f781ab8","7c76b172-2b12-4d6e-b60b-174886f676aa","0,0,0"
